ALV-7004/USB
Date :	"08.06.2022"
Time :	"15:09:16"
Samplename : 	"Samplename needed."
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     297.94231
Viscosity [cp]  :	       0.89449
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        10
FloatDur [ms]   :	         9961
Stop TP [ms]   :	  16777216
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     325.28947
MeanCR1 [kHz]   :	     330.38209
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  2.50000E-005	  9.02765E-001	  9.09510E-001	  0.00000E+000	  0.00000E+000
  5.00000E-005	  9.00860E-001	  8.93929E-001	  0.00000E+000	  0.00000E+000
  7.50000E-005	  9.09640E-001	  9.06857E-001	  0.00000E+000	  0.00000E+000
  1.00000E-004	  9.03232E-001	  9.05063E-001	  0.00000E+000	  0.00000E+000
  1.25000E-004	  9.04335E-001	  8.99272E-001	  0.00000E+000	  0.00000E+000
  1.50000E-004	  9.00841E-001	  9.00355E-001	  0.00000E+000	  0.00000E+000
  1.75000E-004	  8.99720E-001	  9.08276E-001	  0.00000E+000	  0.00000E+000
  2.00000E-004	  8.97553E-001	  8.93667E-001	  0.00000E+000	  0.00000E+000
  2.25000E-004	  8.98880E-001	  9.01252E-001	  0.00000E+000	  0.00000E+000
  2.50000E-004	  9.04876E-001	  9.09360E-001	  0.00000E+000	  0.00000E+000
  2.75000E-004	  8.97665E-001	  9.08351E-001	  0.00000E+000	  0.00000E+000
  3.00000E-004	  9.08389E-001	  9.20793E-001	  0.00000E+000	  0.00000E+000
  3.25000E-004	  8.98282E-001	  9.04540E-001	  0.00000E+000	  0.00000E+000
  3.50000E-004	  9.03195E-001	  9.10556E-001	  0.00000E+000	  0.00000E+000
  3.75000E-004	  8.99589E-001	  8.88810E-001	  0.00000E+000	  0.00000E+000
  4.00000E-004	  9.05614E-001	  9.01794E-001	  0.00000E+000	  0.00000E+000
